facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,commboard,nta,council,schooldist,censtract,factype,capacity,geometry,uid,latitude,longitude
BAMBI DAY CARE,1981,HOMECREST AVENUE,1981 HOMECREST AVENUE,BROOKLYN,11229.0,Brooklyn,3.0,3196710.0,3072910134.0,315.0,BK25,48.0,61.0,055600,EARLY EDUCATION PROGRAM,,POINT (-73.95945728533229 40.6012317490444),b11f6c499334090925d97ed9c997afa1,40.6012317490444,-73.95945728533229
BAMBI DAY CARE II,2121,BRAGG STREET,2121 BRAGG STREET,BROOKLYN,11229.0,Brooklyn,3.0,3200516.0,3073690068.0,315.0,BK17,46.0,61.0,057000,EARLY EDUCATION PROGRAM,,POINT (-73.93578878080659 40.6004163746385),0ced3a05d8cc408b21fdf77709144d9f,40.6004163746385,-73.93578878080659
BAMBI DAY CARE III,2114,BROWN STREET,2114 BROWN STREET,BROOKLYN,11229.0,Brooklyn,3.0,3200302.0,3073640011.0,315.0,BK17,46.0,61.0,057000,EARLY EDUCATION PROGRAM,,POINT (-73.9403390231938 40.6000801372895),8a79a43e62164b4b7139790eeadf0fd0,40.6000801372895,-73.9403390231938
BAMBI DAY CARE IV,405,81 STREET,405 81 STREET,BROOKLYN,11209.0,Brooklyn,3.0,3328847.0,3059890001.0,310.0,BK31,43.0,68.0,013800,EARLY EDUCATION PROGRAM,,POINT (-74.0264305630177 40.6265479002438),44d20085be9280b877db3c0db7139f7a,40.6265479002438,-74.0264305630177
"BAMBI DAY CARE, INC.",300,ROGERS AVENUE,300 ROGERS AVENUE,BROOKLYN,11225.0,Brooklyn,3.0,3034151.0,3012950145.0,309.0,BK63,35.0,71.0,032300,DAY CARE,,POINT (-73.95386421669001 40.6660805823334),3712ab202ccd1ee00da57afbdfe26ea8,40.6660805823334,-73.95386421669001
BANK STREET COLLEGE FAMILY CENTER,610,WEST 112 STREET,610 WEST 112 STREET,NEW YORK,10025.0,Manhattan,1.0,1057331.0,1018940056.0,109.0,MN09,7.0,26.0,019900,DAY CARE,,POINT (-73.96668739869601 40.8055636365813),7a025b7c07ae1afb08b093c01a58902c,40.8055636365813,-73.96668739869601
BANK STREET COLLEGE OF EDUCATION,610,WEST 112 STREET,610 WEST 112 STREET,NEW YORK,10025.0,Manhattan,1.0,1057331.0,1018940056.0,109.0,MN09,7.0,26.0,019900,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.96668739869601 40.8055636365813),244dbee2671b3f5f3e00ee836c0f605d,40.8055636365813,-73.96668739869601
BANK STREET HEAD START,535,EAST 5 STREET,535 EAST 5 STREET,NEW YORK,10009.0,Manhattan,1.0,1087322.0,1004010046.0,103.0,MN22,2.0,9.0,003200,EARLY EDUCATION PROGRAM,,POINT (-73.98257646917091 40.7243352595912),af85ea3547a6207fc4dd12806c33f96c,40.7243352595912,-73.98257646917091
BARKAI YESHIVA,5302,21 AVENUE,5302 21 AVENUE,BROOKLYN,11204.0,Brooklyn,3.0,3131092.0,3054951138.0,312.0,BK88,44.0,66.0,046400,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.9770121165508 40.6219730216522),75ce95f0ccceae029a68b88769b9b82a,40.6219730216522,-73.9770121165508
BARKAI YESHIVAH,5302,21 AVENUE,5302 21 AVENUE,BROOKLYN,11204.0,Brooklyn,3.0,3131092.0,3054951138.0,312.0,BK88,44.0,66.0,046400,EARLY EDUCATION PROGRAM,,POINT (-73.9770121165508 40.6219730216522),fc084c020f03569aabf144d410e0fb51,40.6219730216522,-73.9770121165508
BARNARD COLLEGE,3009,BROADWAY,3009 BROADWAY,NEW YORK,10027.0,Manhattan,1.0,1082351.0,1019890001.0,109.0,MN09,7.0,26.0,020500,DAY CARE,,POINT (-73.96394204806779 40.8091456517777),3510e2a877710d71f31162db43fad287,40.809145651777705,-73.96394204806779
BARROW STREET NURSERY SCHOOL AT GREENWICH HOUSE,27,BARROW STREET,27 BARROW STREET,NEW YORK,10014.0,Manhattan,1.0,1010159.0,1005900056.0,102.0,MN23,3.0,6.0,006700,DAY CARE,,POINT (-74.0030897840703 40.7323148395621),243ca0ed4a2f32ced03aeeb93c964b7a,40.7323148395621,-74.0030897840703
"BARUCH COLLEGE EARLY LEARNING CENTER, INC.",104,EAST 19 STREET,104 EAST 19 STREET,NEW YORK,10003.0,Manhattan,1.0,1017861.0,1008740001.0,105.0,MN21,2.0,13.0,005000,DAY CARE,,POINT (-73.9879438789567 40.7371280977245),d2dbb4e1817efed301c9b8903c43623a,40.7371280977245,-73.9879438789567
BASICS - BASICS SUPP HOUSING KINGS COUNTY - COMM SVCS,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),f4a94f98a96c398d2db9cd99888cdc59,,
BASICS SUPPORTED HOUSING/BRONX - COMM SVCS,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),cd48babd0b7049506e9b71c44b449d5e,,
BASICS SUPPORTED HOUSING/QUEENS - COMM SVCS,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),004505c0e1ed0897b690ea7174df1ce1,,
BASILICA OF OUR LADY OF PERPETUAL HELP,545,60 STREET,545 60 STREET,BROOKLYN,11220.0,Brooklyn,3.0,3337343.0,3008640001.0,307.0,BK34,38.0,72.0,010200,FOOD PANTRY,,POINT (-74.01431288714909 40.6390583966902),74cbbb0b88122a02f746150cbbb61ff2,40.6390583966902,-74.01431288714909
BASIS INDEPENDENT BROOKLYN,556,COLUMBIA STREET,556 COLUMBIA STREET,BROOKLYN,11231.0,Brooklyn,3.0,3413958.0,3006010017.0,306.0,BK33,38.0,76.0,005300,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-74.00907151334209 40.6731356101803),81f9d630e011e529875e6b61d447c9a9,40.673135610180296,-74.00907151334209
BASIS INDEPENDENT MANHATTAN,795,COLUMBUS AVENUE,795 COLUMBUS AVENUE,NEW YORK,10025.0,Manhattan,1.0,1088631.0,1018337506.0,107.0,MN12,7.0,24.0,018500,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.965986 40.794359),9d6250086b0170a9779dbb5405b760bb,40.794359,-73.965986
BATTALION CHRISTIAN ACADEMY,454,BEACH 67 STREET,454 BEACH 67 STREET,ARVERNE,11692.0,Queens,4.0,4438906.0,4160400024.0,414.0,QN12,31.0,100.0,096400,EARLY EDUCATION PROGRAM,,POINT (-73.7959877333971 40.5943406141032),99c02fe01c5fe915786a2b6d971bd8d2,40.5943406141032,-73.7959877333971
BATTALION CHRISTIAN ACADEMY,661,LINDEN BOULEVARD,661 LINDEN BOULEVARD,BROOKLYN,11203.0,Brooklyn,3.0,3108481.0,3048670025.0,317.0,BK91,41.0,67.0,087000,EARLY EDUCATION PROGRAM,,POINT (-73.93391895343021 40.65388960861679),b688f0179b8e27877eae93235e6651ae,40.653889608616794,-73.93391895343021
BATTALION CHRISTIAN ACADEMY,661,LINDEN BOULEVARD,661 LINDEN BOULEVARD,BROOKLYN,11203.0,Brooklyn,3.0,3108481.0,3048670025.0,317.0,BK91,41.0,67.0,087000,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.93391895343021 40.65388960861679),ea24b0271ae591c94126e2441d3bce9a,40.653889608616794,-73.93391895343021
BATTERY PARK CITY DAY NURSERY,215,SOUTH END AVENUE,215 SOUTH END AVENUE,NEW YORK,10280.0,Manhattan,1.0,1000055.0,1000167518.0,101.0,MN25,1.0,1.0,031704,EARLY EDUCATION PROGRAM,,POINT (-74.017241 40.709693),4fda62e5d3bda7e5ee54b374c7bfce41,40.709693,-74.017241
BAY ONE PRESCHOOL,7106,3 AVENUE,7106 3 AVENUE,BROOKLYN,11209.0,Brooklyn,3.0,3146507.0,3058900040.0,310.0,BK31,43.0,68.0,006800,EARLY EDUCATION PROGRAM,,POINT (-74.0270272728399 40.6340505480707),cfda59f80900180dcf087cc4a798dba5,40.634050548070704,-74.0270272728399
BAY RIDGE AVE. CHILD CARE CENTER (I/T),1206,BAY RIDGE AVENUE,1206 BAY RIDGE AVENUE,BROOKLYN,11219.0,Brooklyn,3.0,3156435.0,3061550009.0,310.0,BK30,43.0,68.0,019600,DAY CARE,,POINT (-74.00597157861641 40.6247568693569),3cf86998ab00b585a040d6f00e2d490b,40.6247568693569,-74.00597157861641
BAY RIDGE CHILD CARE CENTER,314,44 STREET,314 44 STREET,BROOKLYN,11220.0,Brooklyn,3.0,3337171.0,3007370014.0,307.0,BK32,38.0,72.0,008000,EARLY EDUCATION PROGRAM,,POINT (-74.0110018250118 40.6506817785878),71f195dc17e0b907dcd99220a1fc4504,40.650681778587796,-74.0110018250118
BAY RIDGE CHLD CARE CENTER,314,44 STREET,314 44 STREET,BROOKLYN,11220.0,Brooklyn,3.0,3337171.0,3007370014.0,307.0,BK32,38.0,72.0,008000,DAY CARE,29.0,POINT (-74.0110018250118 40.6506817785878),a4a4d9f326bddef23046849294dd239a,40.650681778587796,-74.0110018250118
BAY RIDGE CHRISTIAN ACADEMY,6324,7 AVENUE,6324 7 AVENUE,BROOKLYN,11220.0,Brooklyn,3.0,3144042.0,3058020057.0,310.0,BK34,38.0,68.0,011800,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-74.0140974942821 40.6349337942857),a90397f29ffb226ed7f5af77ee7b4d0b,40.6349337942857,-74.0140974942821
BAY RIDGE PREP SCHOOL,8101,RIDGE BOULEVARD,8101 RIDGE BOULEVARD,BROOKLYN,11209.0,Brooklyn,3.0,3151613.0,3059960006.0,310.0,BK31,43.0,68.0,004600,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-74.03202977459159 40.6274372020038),a3fb55409191ba5235ccf382d73f09ea,40.6274372020038,-74.03202977459159
BAY VIEW HOUSES RESIDENT ASSOCIATION,2085,ROCKAWAY PARKWAY,2085 ROCKAWAY PARKWAY,BROOKLYN,11236.0,Brooklyn,3.0,3331431.0,3083290225.0,318.0,BK50,46.0,69.0,103400,FOOD PANTRY,,POINT (-73.88675763523329 40.6330936959859),a5755daf793ccc32d4f1a94f7b88e33f,40.6330936959859,-73.8867576352333
BAYBEE LOUNGE DAYCARE CORP.,2802,FULTON STREET,2802 FULTON STREET,BROOKLYN,11207.0,Brooklyn,3.0,3397941.0,3039470022.0,305.0,BK82,37.0,75.0,119800,DAY CARE,,POINT (-73.89098998778201 40.6779452267079),11529556386a874f745ef2254ed9468d,40.6779452267079,-73.890989987782
"BAYBEE LOUNGE DAYCARE, INC.",2745,ATLANTIC AVENUE,2745 ATLANTIC AVENUE,BROOKLYN,11207.0,Brooklyn,3.0,3083398.0,3036740045.0,305.0,BK82,37.0,75.0,119800,EARLY EDUCATION PROGRAM,,POINT (-73.8929942259316 40.6764551834186),6d73d9703fca0885240f41002e6bb725,40.676455183418604,-73.8929942259316
BAYCHESTER ACADEMY,3500,EDSON AVENUE,3500 EDSON AVENUE,BRONX,10466.0,Bronx,2.0,2116222.0,2048940001.0,212.0,BX03,12.0,47.0,046000,ELEMENTARY SCHOOL - PUBLIC,266.0,POINT (-73.83941662032241 40.8812805309912),a07a4d9bf9b11b62b870eccf384b6229,40.8812805309912,-73.83941662032241
BAYRIDGE CHILD CARE CENTER,322,44 STREET,322 44 STREET,BROOKLYN,11220.0,Brooklyn,3.0,3337172.0,3007370016.0,307.0,BK32,38.0,72.0,008000,DAY CARE,,POINT (-74.0108095311774 40.6505937737961),809ab2133084df6c17fa12db8ccdb320,40.6505937737961,-74.0108095311774
BBCS DUFFIELD CHLDRNS CTR,101,FLEET PLACE,101 FLEET PLACE,BROOKLYN,11201.0,Brooklyn,3.0,3058258.0,3020610100.0,302.0,BK68,35.0,88.0,003100,DAY CARE,47.0,POINT (-73.981129293961 40.692766740957),6fc99ef46d0b6e0ce3c881306149080b,40.692766740957,-73.981129293961
BCA BAY RIDGE DCC,4202,8 AVENUE,4202 8 AVENUE,BROOKLYN,11232.0,Brooklyn,3.0,3337411.0,3009247503.0,307.0,BK34,38.0,72.0,009200,DAY CARE,71.0,POINT (-73.999438 40.645639),7c1ada1156dbb25980650abf11e25765,40.645639,-73.999438
BCA BENSONHURST DCC,6409,20 AVENUE,6409 20 AVENUE,BROOKLYN,11204.0,Brooklyn,3.0,3133622.0,3055490005.0,311.0,BK28,47.0,62.0,025400,DAY CARE,65.0,POINT (-73.9852412429522 40.6167114064839),40e7fad614307082cdab82ff05adf81a,40.6167114064839,-73.9852412429522
BCA DAY CARE CENTER,713,43 STREET,713 43 STREET,BROOKLYN,11232.0,Brooklyn,3.0,3018327.0,3009247501.0,307.0,BK34,38.0,72.0,009200,DAY CARE,102.0,POINT (-74.001204 40.646262),8ecf9fee8cc9cc10ad16f2ca81146546,40.646262,-74.001204
BCA EARLY CHILDHOOD ED CENTER,812,54 STREET,812 54 STREET,BROOKLYN,11220.0,Brooklyn,3.0,3139119.0,3056720011.0,312.0,BK34,38.0,66.0,010600,DAY CARE,115.0,POINT (-74.0058244568191 40.6384647226439),ab27fb22353326da629622f67db2f869,40.6384647226439,-74.0058244568191
BCHS IVY HOUSE,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),341f4a1c2aa55a52362f01cc8cbb8fbc,,
BCHS NY/NY CONGREGATE SUPPORTIVE HOUSING PROGRAM,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),f3818f98b1ba67d3dcc46851f2793600,,
BCHS NYC DMH NY/NY I - CARLTON AVENUE SUPPORTED SRO,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),e9515a79497fd7d3de69f27549388ad4,,
BCHS SH/KINGS - NY/NY III (WORKFORCE RIV) - COMM. SVCS,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),503856f161173b147e8c210f031ce2f7,,
BCHS SUPPORTED HOUSING - COMM. SVCS,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),ab0d813110ab33b454f76e64eb440f88,,
BCHS SUPPORTED HOUSING/200C KINGS COUNTY - COMM. SVCS,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),32125e6edddc304647df97616f37a754,,
BCHS TRANSITIONAL APARTMENT SERVICES,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),20a68f91accbe32765b5709672ff3d1f,,
BCS ATLANTIC AV EARLY LRN CTR,1825,ATLANTIC AVENUE,1825 ATLANTIC AVENUE,BROOKLYN,11233.0,Brooklyn,3.0,3397596.0,3017107501.0,303.0,BK61,36.0,81.0,029900,DAY CARE,19.0,POINT (-73.92580100000001 40.677507),708ee4fbe8b6f36501b3b973ca638af8,40.677507,-73.925801
BCS DUFFIELD CHILDREN'S CENTER,101,FLEET PLACE,101 FLEET PLACE,BROOKLYN,11201.0,Brooklyn,3.0,3058258.0,3020610100.0,302.0,BK68,35.0,88.0,003100,EARLY EDUCATION PROGRAM,,POINT (-73.981129293961 40.692766740957),dafe8eb6b81a1718f283f22fe7179918,40.692766740957,-73.981129293961
BE ABOVE #27,779,EAST 49 STREET,779 EAST 49 STREET,BROOKLYN,11203.0,Brooklyn,3.0,3105709.0,3047700050.0,317.0,BK91,45.0,67.0,084000,EARLY EDUCATION PROGRAM,,POINT (-73.9301443649402 40.642580525365),83e8ed2c20f52b6e2a16f5044f12b2e0,40.642580525365,-73.9301443649402
BE ABOVE 22 (NEW WORLD EDUCATION CENTER),137-37,FARMERS BOULEVARD,137-37 FARMERS BOULEVARD,JAMAICA,11434.0,Queens,4.0,4280110.0,4130210023.0,412.0,QN02,31.0,113.0,033000,EARLY EDUCATION PROGRAM,,POINT (-73.76366301917541 40.6730300954092),1db172e3eec827622134e7bd3052154f,40.6730300954092,-73.76366301917541
BE ABOVE 37,570,CROWN STREET,570 CROWN STREET,BROOKLYN,11213.0,Brooklyn,3.0,3393264.0,3014170007.0,309.0,BK63,35.0,71.0,033300,EARLY EDUCATION PROGRAM,,POINT (-73.9394836312492 40.665277767728),4bc4bc57af6fbbca3b8094a893ebae13,40.665277767728,-73.9394836312492
BE ABOVE 52,1810,DAVIDSON AVENUE,1810 DAVIDSON AVENUE,BRONX,10453.0,Bronx,2.0,2109470.0,2028610129.0,205.0,BX36,14.0,46.0,021700,EARLY EDUCATION PROGRAM,,POINT (-73.911913475809 40.8495313526954),828601704ddcadf4c3abef2e5b20d6b8,40.8495313526954,-73.911913475809
BE ABOVE SITE 16,189-26,LINDEN BOULEVARD,189-26 LINDEN BOULEVARD,SAINT ALBANS,11412.0,Queens,4.0,4271346.0,4125990008.0,412.0,QN08,27.0,113.0,039400,EARLY EDUCATION PROGRAM,,POINT (-73.7614180202347 40.6916876461614),f3c51e0a6435590f06b8cdaa3d27d841,40.6916876461614,-73.7614180202347
BE'ER HAGOLAH INSITUTES INC AFTERSCHOOL PROGRAMS,671,LOUISIANA AVENUE,671 LOUISIANA AVENUE,BROOKLYN,11239.0,Brooklyn,3.0,3339160.0,3044520080.0,305.0,BK93,42.0,75.0,105804,AFTERSCHOOL PROGRAMS,,POINT (-73.8829543623778 40.64591628318711),cb32a58de9df6eaed7b2afecb3948859,40.645916283187105,-73.8829543623778
BE'ER MIRIAM,275,MARCUS GARVEY BOULEVARD,275 MARCUS GARVEY BOULEVARD,BROOKLYN,11221.0,Brooklyn,3.0,3325012.0,3016290001.0,303.0,BK35,36.0,81.0,027700,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.93871613764659 40.6880974125781),ccbb9fffb36afc394117f6ae9ce4273e,40.6880974125781,-73.9387161376466
BE'IKVEI HATZOIN,31,DIVISION AVENUE,31 DIVISION AVENUE,BROOKLYN,11249.0,Brooklyn,3.0,3424192.0,3021590002.0,301.0,BK73,33.0,90.0,054700,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.9680909160017 40.70704280164571),6f09f17cc5cb6ef1f8f7afa319f0551c,40.707042801645706,-73.9680909160017
BE-ER HAGOLAH INSTITUTES,671,LOUISIANA AVENUE,671 LOUISIANA AVENUE,BROOKLYN,11239.0,Brooklyn,3.0,3339160.0,3044520080.0,305.0,BK93,42.0,75.0,105804,EARLY EDUCATION PROGRAM,,POINT (-73.8829543623778 40.64591628318711),d7e5befb387236cdf55c47ed819dc185,40.645916283187105,-73.8829543623778
BEACH 85TH STREET SP/SRO,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),d8d2a3446f9a2e3c684e111593d8db01,,
BEACON KINGSBORO TREATMENT APARTMENT PROGRAM,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),0df805502039167a9a1fa5b5ec685188,,
BEACON OF HOPE #4,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),030a3c99cffcbf308df0ed6a33a2ea21,,
BEACON OF HOPE BRONX HOUSE I,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),0025e41804df257497cebcf8e4fb761b,,
BEACON OF HOPE BRONX HOUSE II,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),d4e1f053b04bf90d5f42a7ffe82b3326,,
BEACON OF HOPE BRONX HOUSE III,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),f33ee0b862408da258dc15f15b9c3184,,
BEACON OF HOPE CARDINAL COOKE RESIDENCE,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),72b9e75dd70c909c991a0771b3121ba7,,
BEACON OF HOPE HOUSE - SH/RICHMOND COUNTY - COMM. SVCS,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),30b800815c5c61cd808744099183438d,,
BEACON OF HOPE HOUSE I,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),2f3ada659cf38677539dea26c5ea52ea,,
BEACON OF HOPE HOUSE II,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),317db4cc0fd3b319a634dfc1a30d7a9f,,
BEACON OF HOPE HOUSE TREATMENT APARTMENTS,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),dd0d8451ff547b8e86a19123c75a0a4e,,
BEACON OF HOPE HOUSE-SH/BRONX COUNTY-COMM. SVCS.,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),1d2898bad3a001e817d4e63dc5ba345c,,
BEACON OF HOPE HOUSE-SH/BRONX NY/NY-COMM. SVCS.,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),cd5815b97d701ed420dda545810e82e0,,
BEACON STATEN ISLAND TREATMENT APARTMENT PROGRAM,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),3465ed3f7d7dfdfbc28576fa1f4cf892,,
BEANSPROUTS,410,6 AVENUE,410 6 AVENUE,BROOKLYN,11215.0,Brooklyn,3.0,3021910.0,3009990041.0,306.0,BK37,39.0,78.0,013700,DAY CARE,,POINT (-73.9836098694124 40.6688978617365),bb331cb0c4045d3a1af8b2eebfc88401,40.6688978617365,-73.9836098694124
BEANSPROUTS,421,7 STREET,421 7 STREET,BROOKLYN,11215.0,Brooklyn,3.0,3332310.0,3009950072.0,306.0,BK37,39.0,78.0,015300,DAY CARE,,POINT (-73.98215568800229 40.66913942855329),4050e1b8d71f2285b2ba9e4819168cbd,40.669139428553294,-73.9821556880023
BEANSPROUTS,446,6 AVENUE,446 6 AVENUE,BROOKLYN,11215.0,Brooklyn,3.0,3022303.0,3010110048.0,306.0,BK37,39.0,78.0,013900,DAY CARE,,POINT (-73.9845311119702 40.6676754137126),142e1a97b1e62209a776201aac73ab5c,40.6676754137126,-73.9845311119702
BEANSPROUTS,454,6 AVENUE,454 6 AVENUE,BROOKLYN,11215.0,Brooklyn,3.0,3022629.0,3010170043.0,306.0,BK37,39.0,78.0,013900,DAY CARE,,POINT (-73.98481501822199 40.667324121637),8627748f4da3555ade8a849398407f1e,40.667324121637,-73.984815018222
BEANSPROUTS INC. OF BROOKLYN,339,8 STREET,339 8 STREET,BROOKLYN,11215.0,Brooklyn,3.0,3021911.0,3009990046.0,306.0,BK37,39.0,78.0,013700,DAY CARE,,POINT (-73.98376901616029 40.6690697805035),6eff9105a0e78dfc56e21c0b8d1ddd2b,40.6690697805035,-73.9837690161603
BEANSPROUTS INC. OF BROOKLYN,506,6 AVENUE,506 6 AVENUE,BROOKLYN,11215.0,Brooklyn,3.0,3023223.0,3010290045.0,306.0,BK37,39.0,78.0,013900,DAY CARE,,POINT (-73.98608498616279 40.66583078444989),d61e6d130f5ad86c7b2ae35130fce595,40.665830784449895,-73.9860849861628
BECEC INC,1981,HOMECREST AVENUE,1981 HOMECREST AVENUE,BROOKLYN,11229.0,Brooklyn,3.0,3196710.0,3072910134.0,315.0,BK25,48.0,61.0,055600,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.95945728533229 40.6012317490444),678a2ef43723bbbff0cf2fb41b1060f7,40.6012317490444,-73.95945728533229
BEDFORD CENTRAL PRESBYTERIAN CHURCH,1200,DEAN STREET,1200 DEAN STREET,BROOKLYN,11216.0,Brooklyn,3.0,3030357.0,3012130005.0,308.0,BK61,36.0,77.0,031500,FOOD PANTRY,,POINT (-73.9495638091694 40.6765557715111),d3b5579a4667ad5d1b869322fc61198c,40.676555771511104,-73.9495638091694
BEDFORD PARK ELEMENTARY SCHOOL,3177,WEBSTER AVENUE,3177 WEBSTER AVENUE,BRONX,10467.0,Bronx,2.0,2098420.0,2033530040.0,207.0,BX43,11.0,52.0,042500,ELEMENTARY SCHOOL - PUBLIC,568.0,POINT (-73.87608401762991 40.87230743693821),958d39bb9223a54e326b9441b67f1067,40.87230743693821,-73.8760840176299
BEDFORD STUYVESANT EARLY CHILDHOOD LEARNING CENTER,1903,FULTON STREET,1903 FULTON STREET,BROOKLYN,11233.0,Brooklyn,3.0,3041576.0,3015300013.0,303.0,BK35,41.0,81.0,037900,DAY CARE,,POINT (-73.9204166149963 40.6790024617918),9facba2da66e69c76d41ac75970a7e01,40.6790024617918,-73.9204166149963
BEDFORD STUYVESANT ECDC 133,133,KINGS FIRST WALK,133 KINGS FIRST WALK,BROOKLYN,11233.0,Brooklyn,3.0,3324601.0,3013440001.0,308.0,BK61,41.0,77.0,030700,EARLY EDUCATION PROGRAM,,POINT (-73.9269789069033 40.6757787413144),2fbdcfa528627107ec27965a88385b56,40.675778741314396,-73.9269789069033
BEDFORD STUYVESANT ECDC 262,262,LEXINGTON AVENUE,262 LEXINGTON AVENUE,BROOKLYN,11216.0,Brooklyn,3.0,3050588.0,3018020051.0,303.0,BK75,36.0,79.0,024300,EARLY EDUCATION PROGRAM,,POINT (-73.9515382561739 40.6872000587896),f3bce2d860a9fe9e614eb3609a7285be,40.6872000587896,-73.9515382561739
BEDFORD STUYVESANT ECDC 265,813,HANCOCK STREET,813 HANCOCK STREET,BROOKLYN,11233.0,Brooklyn,3.0,3039902.0,3014870074.0,303.0,BK35,41.0,81.0,037500,EARLY EDUCATION PROGRAM,,POINT (-73.9227742088563 40.685887743718),9472ebcded05336d5cec798e127a9143,40.685887743718,-73.9227742088563
BEDFORD STUYVESANT ECDC 510,510,QUINCY STREET,510 QUINCY STREET,BROOKLYN,11221.0,Brooklyn,3.0,3051048.0,3018110019.0,303.0,BK35,36.0,79.0,027700,EARLY EDUCATION PROGRAM,,POINT (-73.9402366651875 40.6879057220891),cdd5491f7909ec7c933a2caa584cba52,40.6879057220891,-73.9402366651875
BEDFORD STUYVESANT ECDC 5Q,5,QUINCY STREET,5 QUINCY STREET,BROOKLYN,11238.0,Brooklyn,3.0,3056376.0,3019690030.0,302.0,BK69,35.0,88.0,023100,EARLY EDUCATION PROGRAM,,POINT (-73.9611021452025 40.6861969562844),bf682209ca537c1cdc9f642df5713675,40.6861969562844,-73.9611021452025
BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL AFTERSCHOOL PROGRAMS,82,LEWIS AVENUE,82 LEWIS AVENUE,BROOKLYN,11206.0,Brooklyn,3.0,3043017.0,3015910045.0,303.0,BK35,36.0,81.0,028300,AFTERSCHOOL PROGRAMS,,POINT (-73.9377351336353 40.6946788331101),abdc28541b9776e532674ddd3abc727a,40.6946788331101,-73.9377351336353
BEDROCK PRESCHOOL,3220,ARLINGTON AVENUE,3220 ARLINGTON AVENUE,BRONX,10463.0,Bronx,2.0,2109355.0,2057887501.0,208.0,BX29,11.0,50.0,029700,EARLY EDUCATION PROGRAM,,POINT (-73.911877 40.884675),2a5d0422c1f7136446ab278e82496e6d,40.884675,-73.911877
BEER HAGOLAH INSTITUTE-ELEM,671,LOUISIANA AVENUE,671 LOUISIANA AVENUE,BROOKLYN,11239.0,Brooklyn,3.0,3339160.0,3044520080.0,305.0,BK93,42.0,75.0,105804,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.8829543623778 40.64591628318711),05f8b4f5e440c291ec615cba1ec6dc03,40.645916283187105,-73.8829543623778
BEGINNING STEPS DAY CARE,21,SNYDER AVENUE,21 SNYDER AVENUE,BROOKLYN,11226.0,Brooklyn,3.0,3117220.0,3051030008.0,314.0,BK95,40.0,70.0,079400,DAY CARE,,POINT (-73.9577283372562 40.649046230332),24d46fe7b5f3d9e75fafe3ee968d322d,40.649046230332,-73.9577283372562
